"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 4:13 PM,"KPOP BOX",8.8460672920326963E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Wanna One Samsung Pay Postcard

Daniel and Ong still available :) DM if interested? https://t.co/3FmrvsfEO8",,,0.0,9.158676021901353E17
10/5/17 4:13 PM,"pain au chococake",8.0588370232888115E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @emrejique: your samsung could never https://t.co/R7JiQl61C2",,,5.0,9.1586759002680934E17
10/5/17 4:13 PM,"anh",7.6796673E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586758411683021E17
10/5/17 4:13 PM,"Demon.",6.11032372E8,,-1.0,"en","<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>","RT @emrejique: your samsung could never https://t.co/R7JiQl61C2",,,5.0,9.1586757881121178E17
10/5/17 4:13 PM,"??",1.424467147E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586757623170253E17
10/5/17 4:13 PM,"30 Round Clip",3.230097594E9,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586756506647347E17
10/5/17 4:13 PM,"TheAppWhisperer.com",3.8411747E7,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Mobile Photography – Samsung Galaxy Note 8 – ‘Best Smartphone for Zoom’ https://t.co/8eiNHic3dt",,,0.0,9.1586753979579187E17
10/5/17 4:13 PM,"Asta",3.14964984E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586753896934605E17
10/5/17 4:13 PM,"fendi",1.080267684E9,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.158675375602688E17
10/5/17 4:13 PM,"SKT Ray",7.6413464540322611E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","enish replied to someone asking for the new samsung uniform with 'yes sir' (?)",,,0.0,9.1586752284233728E17
10/5/17 4:13 PM,"Sakata",7.8257821844442317E17,"CarlosR",3.20349454E8,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","@CarlosR #G2WIN i still believe, i hope they don't tilt of this game samsung is a strong team.u can beat RNG and Fb",,,0.0,9.158675008852992E17
10/5/17 4:13 PM,"Hilmi",9.1305792662925722E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @dereli234: #SeninleyizHerZamanRTE samsung androit",,,1.0,9.1586748606680678E17
10/5/17 4:13 PM,"Jing Er Demi",1.78302959E8,,-1.0,"en","<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>","For samsung and iphone
USD cord P150",,,0.0,9.1586746536361165E17
10/5/17 4:13 PM,"DK",2.851689622E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","Samsung Will Make $110 for Every iPhone X Sold https://t.co/zfKLY6M7ac",,,0.0,9.1586745732301619E17
10/5/17 4:13 PM,"Marco Ferrer",3.959418797E9,,-1.0,"en","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","Samsung Galaxy Note 8 ties iPhone 8 Plus in DxOMark camera ranking https://t.co/pkWCG5zcjJ https://t.co/Zz4GMgjwiQ",,,0.0,9.1586744267658854E17
10/5/17 4:13 PM,"karlijn wevers",7.27956007E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @Koreandogs: One Click  and New Calls for Action to save the Korean dogs and cats from horrific cruelty. https://t.co/wfeIjy83iV via @Ch…",,,23.0,9.1586743030772122E17
10/5/17 4:13 PM,"Andrew Sedensky",2.969262316E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.158674302278656E17
10/5/17 4:13 PM,"LZ Britz ?",3.298566736E9,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586742602113434E17
10/5/17 4:13 PM,"Galaxy Note 5",2.841129399E9,,-1.0,"en","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","Despite Its Note 7 And Bribery Scandals, Samsung Is Somehow Having An Awesome 2017 - Forbes https://t.co/1TRofJ9Xdn #GalaxyNote5 #Note5",,,0.0,9.1586742126047232E17
